STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
864 	 -323 	 -446 	 190.575 	 -27.405 	 -24.955 	
834 	 -349 	 -445 	 189.28 	 -28.875 	 -11.445 	
794 	 -382 	 -441 	 187.04 	 -29.995 	 -7.735 	
796 	 -440 	 -441 	 183.4 	 -30.555 	 -14.63 	
814 	 -477 	 -436 	 178.99 	 -29.925 	 -30.345 	
776 	 -500 	 -429 	 174.02 	 -27.86 	 -49.035 	
746 	 -487 	 -412 	 168.595 	 -25.41 	 -64.575 	
694 	 -471 	 -399 	 162.295 	 -22.47 	 -73.465 	
670 	 -443 	 -411 	 155.61 	 -19.95 	 -75.81 	
658 	 -422 	 -410 	 148.365 	 -17.15 	 -73.92 	
647 	 -413 	 -398 	 140.98 	 -14.525 	 -70.91 	
622 	 -437 	 -381 	 133.595 	 -11.725 	 -69.895 	
601 	 -498 	 -389 	 126.875 	 -9.24 	 -73.57 	
602 	 -507 	 -405 	 121.695 	 -6.965 	 -84.245 	
475 	 -611 	 -368 	 116.97 	 -3.99 	 -102.69 	
292 	 -799 	 -311 	 114.38 	 -1.715 	 -126.84 	
0 	 -1060 	 -166 	 115.36 	 -0.105 	 -144.865 	
-380 	 -1559 	 -30 	 119.77 	 0.42 	 -140.35 	
-54 	 -2009 	 320 	 124.6 	 -3.955 	 -112.49 	
568 	 -1973 	 880 	 118.125 	 -1.61 	 -67.27 	
1464 	 -1464 	 965 	 89.95 	 12.46 	 -3.57 	
2847 	 -45 	 1300 	 27.825 	 40.39 	 52.43 	
4427 	 -253 	 1225 	 -82.635 	 89.11 	 66.78 	
4720 	 888 	 1205 	 -213.36 	 150.115 	 46.515 	
4133 	 1115 	 840 	 -379.995 	 200.025 	 78.365 	
1646 	 1801 	 331 	 -546.385 	 243.25 	 146.685 	
195 	 1793 	 -481 	 -718.655 	 236.53 	 141.82 	
-1276 	 2120 	 -1047 	 -864.885 	 195.02 	 27.125 	
-2088 	 630 	 -854 	 -976.15 	 80.43 	 -125.615 	
-1953 	 92 	 -971 	 -970.795 	 -148.365 	 -328.51 	
-1360 	 202 	 -1479 	 -922.67 	 -336.105 	 -499.1 	
-587 	 186 	 -1556 	 -848.96 	 -451.045 	 -510.09 	
133 	 184 	 -1702 	 -716.17 	 -531.72 	 -389.97 	
2099 	 53 	 -2313 	 -542.955 	 -560.525 	 -169.925 	
2154 	 494 	 -2319 	 -401.415 	 -482.195 	 41.545 	
3400 	 -936 	 -1815 	 -325.5 	 -342.02 	 307.055 	
2982 	 -96 	 -1384 	 -185.255 	 -219.94 	 371.28 	
2055 	 -158 	 -687 	 -70.805 	 -121.31 	 393.505 	
1509 	 186 	 -604 	 27.37 	 -29.505 	 405.685 	
1097 	 414 	 -489 	 107.8 	 30.205 	 357.14 	
