STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-258 	 -452 	 -823 	55.825 	 -23.835 	 -11.795 	
-265 	 -454 	 -823 	56.525 	 -23.205 	 -20.195 	
-249 	 -471 	 -820 	56.735 	 -22.505 	 -28.49 	
-261 	 -489 	 -833 	57.015 	 -21.385 	 -36.4 	
-268 	 -535 	 -837 	57.855 	 -20.475 	 -43.645 	
-266 	 -528 	 -841 	59.64 	 -20.055 	 -51.065 	
-245 	 -555 	 -859 	60.76 	 -19.705 	 -57.68 	
-227 	 -562 	 -859 	62.545 	 -18.795 	 -63.665 	
-245 	 -555 	 -832 	64.82 	 -17.955 	 -68.81 	
-244 	 -485 	 -838 	66.815 	 -17.92 	 -72.835 	
-245 	 -492 	 -859 	68.705 	 -17.605 	 -75.74 	
-291 	 -422 	 -856 	70.945 	 -16.975 	 -77.77 	
-300 	 -436 	 -831 	72.135 	 -16.73 	 -76.685 	
-325 	 -452 	 -822 	73.815 	 -17.15 	 -76.055 	
-331 	 -481 	 -810 	75.985 	 -17.675 	 -74.13 	
-336 	 -504 	 -800 	78.33 	 -18.095 	 -71.96 	
-359 	 -547 	 -773 	80.78 	 -18.095 	 -69.16 	
-389 	 -621 	 -711 	83.09 	 -18.515 	 -66.255 	
-436 	 -687 	 -617 	86.555 	 -19.565 	 -63.35 	
-522 	 -735 	 -473 	90.475 	 -20.615 	 -59.85 	
-650 	 -857 	 -264 	94.185 	 -21.525 	 -54.565 	
-832 	 -1070 	 -2 	97.825 	 -22.995 	 -46.655 	
-1045 	 -1332 	 263 	101.36 	 -25.55 	 -35.875 	
-1328 	 -1573 	 602 	104.79 	 -29.155 	 -22.365 	
-1357 	 -1807 	 889 	107.345 	 -35.105 	 -7.35 	
-1373 	 -1937 	 1079 	107.1 	 -40.565 	 6.825 	
-1289 	 -1847 	 1343 	102.655 	 -45.43 	 17.605 	
-985 	 -1563 	 1349 	90.79 	 -50.365 	 17.36 	
-858 	 -1065 	 1117 	68.39 	 -51.38 	 4.62 	
-619 	 -630 	 665 	33.985 	 -50.855 	 -21.07 	
-539 	 -221 	 267 	-8.085 	 -47.04 	 -59.92 	
-598 	 532 	 23 	-55.825 	 -41.79 	 -104.58 	
-715 	 1306 	 -249 	-114.135 	 -37.59 	 -141.645 	
-678 	 1907 	 -528 	-184.415 	 -35.56 	 -159.53 	
-538 	 2343 	 -933 	-262.815 	 -35.875 	 -147.07 	
-208 	 2786 	 -1589 	-341.145 	 -37.1 	 -100.555 	
-80 	 3476 	 -2222 	-421.295 	 -36.96 	 -35.7 	
125 	 3717 	 -2857 	-500.045 	 -32.725 	 49.315 	
433 	 3832 	 -3426 	-575.61 	 -24.43 	 127.33 	
650 	 3874 	 -3949 	-646.59 	 -9.38 	 190.015 	
822 	 3562 	 -4401 	-709.66 	 11.06 	 234.045 	
1185 	 2654 	 -4662 	-755.405 	 36.015 	 260.575 	
1562 	 1938 	 -4628 	-780.605 	 65.31 	 269.15 	
1737 	 1153 	 -4196 	-791.735 	 96.25 	 270.62 	
1695 	 -132 	 -3510 	-785.12 	 126.98 	 269.815 	
1356 	 -1212 	 -2634 	-753.9 	 154.875 	 263.095 	
956 	 -1969 	 -1919 	-705.845 	 171.395 	 253.715 	
905 	 -2801 	 -1221 	-644.945 	 179.48 	 242.095 	
970 	 -3390 	 -848 	-562.765 	 183.12 	 219.905 	
517 	 -3700 	 -516 	-458.64 	 182.35 	 196.28 	
188 	 -3503 	 -61 	-335.02 	 166.81 	 180.67 	
334 	 -2645 	 40 	-213.885 	 138.635 	 175.315 	
371 	 -2226 	 173 	-110.18 	 119.77 	 186.27 	
199 	 -1893 	 238 	-12.495 	 106.015 	 195.86 	
-252 	 -1366 	 -240 	80.85 	 82.005 	 193.34 	
-440 	 -842 	 -555 	165.48 	 47.25 	 186.27 	
-340 	 -377 	 -774 	238 	 10.815 	 163.03 	
-331 	 81 	 -1249 	295.715 	 -18.515 	 124.145 	
-613 	 337 	 -1616 	336.91 	 -40.25 	 79.31 	
-821 	 450 	 -1903 	364.7 	 -63.175 	 30.625 	
-770 	 636 	 -2240 	381.71 	 -85.645 	 -18.9 	
-740 	 800 	 -2417 	388.5 	 -99.68 	 -60.235 	
-894 	 863 	 -2402 	387.975 	 -107.31 	 -88.83 	
-1035 	 880 	 -2287 	382.025 	 -115.71 	 -105.42 	
-999 	 904 	 -2210 	371.91 	 -126.035 	 -112.28 	
-890 	 887 	 -2113 	358.155 	 -133.56 	 -110.46 	
-827 	 765 	 -1975 	341.46 	 -137.34 	 -103.74 	
-740 	 630 	 -1814 	324.24 	 -140.105 	 -96.11 	
-331 	 1792 	 -1775 	292.285 	 -140.105 	 -56.77 	
-446 	 -350 	 -1186 	270.095 	 -130.2 	 -20.37 	
-437 	 -385 	 -1316 	264.32 	 -145.74 	 -68.39 	
-57 	 239 	 -1310 	266.315 	 -146.895 	 -85.89 	
129 	 590 	 -1245 	238.14 	 -136.535 	 -96.46 	
27 	 93 	 -1106 	208.81 	 -119.805 	 -101.395 	
-44 	 -324 	 -927 	191.765 	 -112.91 	 -124.04 	
166 	 -12 	 -991 	184.38 	 -109.375 	 -139.685 	
310 	 316 	 -1053 	171.045 	 -98.805 	 -140.455 	
242 	 43 	 -902 	152.74 	 -82.67 	 -124.425 	
71 	 -216 	 -806 	140.315 	 -73.535 	 -113.085 	
173 	 -38 	 -859 	132.755 	 -69.825 	 -97.825 	
328 	 44 	 -875 	121.66 	 -62.58 	 -80.78 	
274 	 -87 	 -847 	108.85 	 -52.22 	 -67.165 	
171 	 -276 	 -807 	99.89 	 -43.435 	 -55.72 	
172 	 -204 	 -817 	93.87 	 -37.66 	 -50.225 	
208 	 -155 	 -834 	86.415 	 -31.465 	 -46.62 	
170 	 -248 	 -806 	78.575 	 -23.695 	 -42.945 	
94 	 -270 	 -795 	73.15 	 -17.325 	 -41.545 	
71 	 -161 	 -816 	69.37 	 -12.775 	 -40.775 	
61 	 -88 	 -855 	64.365 	 -8.505 	 -38.955 	
21 	 -141 	 -850 	58.94 	 -3.535 	 -35.21 	
-49 	 -140 	 -843 	55.72 	 0.28 	 -31.15 	
-78 	 -116 	 -829 	53.095 	 2.765 	 -25.55 	
-64 	 -111 	 -848 	49.63 	 4.62 	 -19.04 	
-80 	 -174 	 -864 	46.515 	 7.21 	 -11.725 	
-128 	 -199 	 -862 	45.115 	 9.45 	 -5.18 	
-166 	 -171 	 -878 	44.065 	 10.43 	 0.49 	
