STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-269 	 -737 	 -619 	-3.955 	 -5.635 	 -1.015 	
-266 	 -733 	 -620 	-3.22 	 -5.705 	 0.875 	
-269 	 -732 	 -621 	-2.59 	 -5.705 	 2.905 	
-271 	 -730 	 -626 	-2.1 	 -5.775 	 4.2 	
-279 	 -729 	 -633 	-1.575 	 -5.81 	 4.27 	
-280 	 -739 	 -633 	-1.015 	 -6.02 	 2.87 	
-281 	 -750 	 -630 	-0.525 	 -6.055 	 0.525 	
-283 	 -753 	 -630 	0.14 	 -6.265 	 -1.89 	
-281 	 -747 	 -631 	0.84 	 -6.44 	 -3.29 	
-280 	 -745 	 -637 	1.435 	 -6.65 	 -2.835 	
-282 	 -723 	 -643 	1.855 	 -6.79 	 -0.7 	
-289 	 -716 	 -646 	1.995 	 -6.93 	 2.135 	
-289 	 -716 	 -646 	1.855 	 -7.105 	 4.305 	
-289 	 -729 	 -642 	1.645 	 -7.105 	 4.48 	
-291 	 -740 	 -636 	1.54 	 -7.035 	 2.38 	
-293 	 -751 	 -626 	1.435 	 -7 	 -0.875 	
-291 	 -754 	 -625 	1.47 	 -7.035 	 -4.235 	
-287 	 -742 	 -624 	1.61 	 -6.93 	 -6.265 	
-285 	 -730 	 -630 	1.575 	 -6.93 	 -6.055 	
-279 	 -725 	 -636 	1.47 	 -6.895 	 -3.955 	
-283 	 -726 	 -638 	1.155 	 -6.685 	 -1.26 	
-281 	 -721 	 -640 	0.805 	 -6.51 	 0.875 	
-287 	 -729 	 -636 	0.455 	 -6.3 	 1.61 	
-287 	 -731 	 -630 	0.21 	 -6.09 	 0.805 	
-294 	 -740 	 -622 	0.035 	 -5.95 	 -0.875 	
-295 	 -744 	 -619 	0.21 	 -5.985 	 -2.485 	
-293 	 -747 	 -621 	0.595 	 -6.055 	 -3.815 	
-290 	 -750 	 -621 	1.155 	 -6.125 	 -4.62 	
-285 	 -751 	 -621 	1.855 	 -6.335 	 -4.41 	
-280 	 -743 	 -625 	2.695 	 -6.475 	 -2.975 	
-285 	 -732 	 -630 	3.5 	 -6.65 	 -0.735 	
-280 	 -737 	 -631 	4.305 	 -6.86 	 1.085 	
-282 	 -746 	 -629 	4.9 	 -6.895 	 1.19 	
-281 	 -748 	 -631 	5.705 	 -7.035 	 -0.84 	
-285 	 -755 	 -630 	6.545 	 -7.14 	 -3.885 	
-284 	 -755 	 -629 	7.595 	 -7.35 	 -6.615 	
-282 	 -761 	 -626 	8.61 	 -7.63 	 -8.085 	
-279 	 -755 	 -625 	9.73 	 -7.945 	 -7.595 	
-281 	 -739 	 -632 	10.64 	 -8.19 	 -5.04 	
-276 	 -728 	 -635 	11.48 	 -8.54 	 -1.4 	
-265 	 -739 	 -638 	11.83 	 -8.715 	 1.61 	
-257 	 -741 	 -638 	12.32 	 -8.715 	 2.345 	
-257 	 -762 	 -636 	12.565 	 -8.435 	 0.805 	
-254 	 -771 	 -634 	13.02 	 -8.225 	 -1.925 	
-256 	 -780 	 -631 	13.545 	 -7.875 	 -4.48 	
-254 	 -768 	 -629 	14.245 	 -7.7 	 -5.635 	
-253 	 -759 	 -634 	14.735 	 -7.56 	 -4.97 	
-255 	 -755 	 -634 	15.435 	 -7.595 	 -3.15 	
-252 	 -776 	 -629 	15.995 	 -7.595 	 -1.33 	
-247 	 -780 	 -630 	16.905 	 -7.7 	 -0.21 	
-252 	 -784 	 -629 	17.885 	 -7.77 	 0.42 	
-254 	 -795 	 -634 	19.005 	 -8.085 	 1.12 	
-251 	 -803 	 -641 	20.125 	 -8.4 	 1.75 	
-253 	 -814 	 -649 	21.525 	 -8.89 	 2.24 	
-264 	 -822 	 -655 	23.065 	 -9.45 	 3.01 	
-274 	 -829 	 -662 	24.85 	 -10.255 	 4.06 	
-278 	 -862 	 -662 	26.915 	 -11.13 	 4.41 	
-283 	 -897 	 -655 	29.365 	 -12.005 	 3.465 	
-282 	 -904 	 -660 	32.655 	 -13.23 	 1.785 	
-283 	 -907 	 -671 	36.225 	 -14.28 	 0.28 	
-289 	 -918 	 -674 	40.46 	 -15.435 	 -0.77 	
-284 	 -932 	 -677 	44.905 	 -16.765 	 -1.4 	
-294 	 -945 	 -676 	50.12 	 -18.06 	 -1.785 	
-289 	 -960 	 -678 	55.79 	 -19.6 	 -2.275 	
